reference,id_product,name,description_short,description,picture_link,meta_description,id_shop_default,price_with_tax,id_tax_rules_group,active
10281,290-916,Rindergulasch mager (Fleisch Verpackungseinheit: 500 Gramm),"Besonders mager zugeschnitten in ca. 2,5 cm große Stücke geschnitten. Aus der besonder zarten Nuss eines hausgeschlachteten Jungbullen geschnitten.",,http://www.alber-der-metzger.de/268-thickbox_default/rindergulasch-mager.jpg,,1,9.95,2,1
102982,291-920,Gulaschsuppenfleisch (Fleisch Verpackungseinheit: 1000 Gramm),Fein gewürfelt für echte Gulaschsuppe. Aus der extra zarten Keule geschnitten. Natürlich vom hausgeschlachteten Jungbullen.,,http://www.alber-der-metzger.de/269-thickbox_default/gulaschsuppenfleisch.jpg,,1,19.95,2,1
102983,291-921,Gulaschsuppenfleisch (Fleisch Verpackungseinheit: 2000 Gramm),Fein gewürfelt für echte Gulaschsuppe. Aus der extra zarten Keule geschnitten. Natürlich vom hausgeschlachteten Jungbullen.,,http://www.alber-der-metzger.de/269-thickbox_default/gulaschsuppenfleisch.jpg,,1,39.85,2,1
102981,291-919,Gulaschsuppenfleisch (Fleisch Verpackungseinheit: 500 Gramm),Fein gewürfelt für echte Gulaschsuppe. Aus der extra zarten Keule geschnitten. Natürlich vom hausgeschlachteten Jungbullen.,,http://www.alber-der-metzger.de/269-thickbox_default/gulaschsuppenfleisch.jpg,,1,9.99,2,1
10272,292-926,Unterschale (Fleisch Verpackungseinheit: 1000 Gramm),Rinderunterschale vom hausgeschlachteten Jungbullen. Von unseren Metzgern 1a zupariert. Mindestens 18 Tage zart gereift. Hervorragend geeignet für Sauerbraten oder Rouladen.,,http://www.alber-der-metzger.de/270-thickbox_default/unterschale.jpg,,1,17.55,2,1
10273,292-927,Unterschale (Fleisch Verpackungseinheit: 2000 Gramm),Rinderunterschale vom hausgeschlachteten Jungbullen. Von unseren Metzgern 1a zupariert. Mindestens 18 Tage zart gereift. Hervorragend geeignet für Sauerbraten oder Rouladen.,,http://www.alber-der-metzger.de/270-thickbox_default/unterschale.jpg,,1,34.89,2,1
10271,292-925,Unterschale (Fleisch Verpackungseinheit: 500 Gramm),Rinderunterschale vom hausgeschlachteten Jungbullen. Von unseren Metzgern 1a zupariert. Mindestens 18 Tage zart gereift. Hervorragend geeignet für Sauerbraten oder Rouladen.,,http://www.alber-der-metzger.de/270-thickbox_default/unterschale.jpg,,1,8.79,2,1
10262,293-929,Rinderhüfte (Fleisch Verpackungseinheit: 1000 Gramm),Rinderhüfte vom hausgeschlachteten Jungbullen. Mindestens 18 Tage zart gereift. Bestens geeignet für zarte Steaks oder auch als Rinderbraten.,,http://www.alber-der-metzger.de/271-thickbox_default/rinderhufte.jpg,,1,19.89,2,1
10263,293-930,Rinderhüfte (Fleisch Verpackungseinheit: 2000 Gramm),Rinderhüfte vom hausgeschlachteten Jungbullen. Mindestens 18 Tage zart gereift. Bestens geeignet für zarte Steaks oder auch als Rinderbraten.,,http://www.alber-der-metzger.de/271-thickbox_default/rinderhufte.jpg,,1,38.99,2,1
10261,293-928,Rinderhüfte (Fleisch Verpackungseinheit: 500 Gramm),Rinderhüfte vom hausgeschlachteten Jungbullen. Mindestens 18 Tage zart gereift. Bestens geeignet für zarte Steaks oder auch als Rinderbraten.,,http://www.alber-der-metzger.de/271-thickbox_default/rinderhufte.jpg,,1,9.99,2,1
10025,295-935,Rinderfilet Steak (Fleisch Verpackungseinheit: 5 Steaks a 350 g Chateubriand),Das Edelste vom Rind. Natürlich vom hausgeschlachteten Jungbullen. Besonders zart und mager. Mindestens 21 Tage zart gereift. Das ideale Ladysteak.,,http://www.alber-der-metzger.de/354-thickbox_default/rinderfiletsteak.jpg,,1,78.75,2,1
10022,295-932,Rinderfilet Steak (Fleisch Verpackungseinheit: 5 Steaks a 200 g),Das Edelste vom Rind. Natürlich vom hausgeschlachteten Jungbullen. Besonders zart und mager. Mindestens 21 Tage zart gereift. Das ideale Ladysteak.,,http://www.alber-der-metzger.de/354-thickbox_default/rinderfiletsteak.jpg,,1,44.99,2,1
10021,295-931,Rinderfilet Steak (Fleisch Verpackungseinheit: 2 Steaks je 200 Gramm),Das Edelste vom Rind. Natürlich vom hausgeschlachteten Jungbullen. Besonders zart und mager. Mindestens 21 Tage zart gereift. Das ideale Ladysteak.,,http://www.alber-der-metzger.de/354-thickbox_default/rinderfiletsteak.jpg,,1,17.99,2,1
10023,295-933,Rinderfilet Steak (Fleisch Verpackungseinheit: 10 Steaks je 200 Gramm),Das Edelste vom Rind. Natürlich vom hausgeschlachteten Jungbullen. Besonders zart und mager. Mindestens 21 Tage zart gereift. Das ideale Ladysteak.,,http://www.alber-der-metzger.de/354-thickbox_default/rinderfiletsteak.jpg,,1,88.89,2,1
10024,295-934,Rinderfilet Steak (Fleisch Verpackungseinheit: 2 Steaks a 350 g Chateubriand),Das Edelste vom Rind. Natürlich vom hausgeschlachteten Jungbullen. Besonders zart und mager. Mindestens 21 Tage zart gereift. Das ideale Ladysteak.,,http://www.alber-der-metzger.de/354-thickbox_default/rinderfiletsteak.jpg,,1,31.48,2,1
10495,296-940,Roastbeef (Fleisch Verpackungseinheit: 10 Steaks je 200 Gramm),"Das Roastbeef wird aus dem hinteren Teil des Rinderrückens geschnitten. Das Fleisch ist fein marmoriert und besonders zart. Bei uns wird nur Fleisch von heimischen hausgeschlachteten Jungbullen verkauft, das mindestens 21 Tage zart gereift wurde. Das Roastbeef eignet sich wie der Name schon sagt bestens für Roastbeef, aber auch für wunderbare Steaks.",,http://www.alber-der-metzger.de/274-thickbox_default/roastbeef.jpg,,1,46.59,2,1
10492,296-937,Roastbeef (Fleisch Verpackungseinheit: 2 Steaks je 200 Gramm),"Das Roastbeef wird aus dem hinteren Teil des Rinderrückens geschnitten. Das Fleisch ist fein marmoriert und besonders zart. Bei uns wird nur Fleisch von heimischen hausgeschlachteten Jungbullen verkauft, das mindestens 21 Tage zart gereift wurde. Das Roastbeef eignet sich wie der Name schon sagt bestens für Roastbeef, aber auch für wunderbare Steaks.",,http://www.alber-der-metzger.de/274-thickbox_default/roastbeef.jpg,,1,9.39,2,1
10491,296-936,Roastbeef (Fleisch Verpackungseinheit: 1000 Gramm Stück für Roastbeef),"Das Roastbeef wird aus dem hinteren Teil des Rinderrückens geschnitten. Das Fleisch ist fein marmoriert und besonders zart. Bei uns wird nur Fleisch von heimischen hausgeschlachteten Jungbullen verkauft, das mindestens 21 Tage zart gereift wurde. Das Roastbeef eignet sich wie der Name schon sagt bestens für Roastbeef, aber auch für wunderbare Steaks.",,http://www.alber-der-metzger.de/274-thickbox_default/roastbeef.jpg,,1,21.89,2,1
10493,296-938,Roastbeef (Fleisch Verpackungseinheit: 5 Steaks a 200 g),"Das Roastbeef wird aus dem hinteren Teil des Rinderrückens geschnitten. Das Fleisch ist fein marmoriert und besonders zart. Bei uns wird nur Fleisch von heimischen hausgeschlachteten Jungbullen verkauft, das mindestens 21 Tage zart gereift wurde. Das Roastbeef eignet sich wie der Name schon sagt bestens für Roastbeef, aber auch für wunderbare Steaks.",,http://www.alber-der-metzger.de/274-thickbox_default/roastbeef.jpg,,1,23.45,2,1
10494,296-939,Roastbeef (Fleisch Verpackungseinheit: 5 Steaks a 250 g),"Das Roastbeef wird aus dem hinteren Teil des Rinderrückens geschnitten. Das Fleisch ist fein marmoriert und besonders zart. Bei uns wird nur Fleisch von heimischen hausgeschlachteten Jungbullen verkauft, das mindestens 21 Tage zart gereift wurde. Das Roastbeef eignet sich wie der Name schon sagt bestens für Roastbeef, aber auch für wunderbare Steaks.",,http://www.alber-der-metzger.de/274-thickbox_default/roastbeef.jpg,,1,29.29,2,1
10505,297-945,Entrecote (Fleisch Verpackungseinheit: 5 Steaks a 250 g),Das Entrecote wird aus dem vorderen Teil des Rinderrückens zwischen der siebten und zehnten Rippe. Wir verwenden nur Stücke von hausgeschlachteten Jungbullen die mindestens 18 Tage zart gereift wurden. Das Entrecote eignet sich hervorragend für Zwiebelrostbraten oder für zarte STeaks.,,http://www.alber-der-metzger.de/275-thickbox_default/entrecote.jpg,,1,28.65,2,1
10502,297-942,Entrecote (Fleisch Verpackungseinheit: 2 Steaks je 200 Gramm),Das Entrecote wird aus dem vorderen Teil des Rinderrückens zwischen der siebten und zehnten Rippe. Wir verwenden nur Stücke von hausgeschlachteten Jungbullen die mindestens 18 Tage zart gereift wurden. Das Entrecote eignet sich hervorragend für Zwiebelrostbraten oder für zarte STeaks.,,http://www.alber-der-metzger.de/275-thickbox_default/entrecote.jpg,,1,9.19,2,1
10506,297-946,Entrecote (Fleisch Verpackungseinheit: 10 Steaks je 200 Gramm),Das Entrecote wird aus dem vorderen Teil des Rinderrückens zwischen der siebten und zehnten Rippe. Wir verwenden nur Stücke von hausgeschlachteten Jungbullen die mindestens 18 Tage zart gereift wurden. Das Entrecote eignet sich hervorragend für Zwiebelrostbraten oder für zarte STeaks.,,http://www.alber-der-metzger.de/275-thickbox_default/entrecote.jpg,,1,45.19,2,1
10503,297-943,Entrecote (Fleisch Verpackungseinheit: 2 Steaks je 250 Gramm),Das Entrecote wird aus dem vorderen Teil des Rinderrückens zwischen der siebten und zehnten Rippe. Wir verwenden nur Stücke von hausgeschlachteten Jungbullen die mindestens 18 Tage zart gereift wurden. Das Entrecote eignet sich hervorragend für Zwiebelrostbraten oder für zarte STeaks.,,http://www.alber-der-metzger.de/275-thickbox_default/entrecote.jpg,,1,11.48,2,1
10501,297-941,Entrecote (Fleisch Verpackungseinheit: 1000 Gramm am Stück),Das Entrecote wird aus dem vorderen Teil des Rinderrückens zwischen der siebten und zehnten Rippe. Wir verwenden nur Stücke von hausgeschlachteten Jungbullen die mindestens 18 Tage zart gereift wurden. Das Entrecote eignet sich hervorragend für Zwiebelrostbraten oder für zarte STeaks.,,http://www.alber-der-metzger.de/275-thickbox_default/entrecote.jpg,,1,21.49,2,1
10504,297-944,Entrecote (Fleisch Verpackungseinheit: 5 Steaks a 200 g),Das Entrecote wird aus dem vorderen Teil des Rinderrückens zwischen der siebten und zehnten Rippe. Wir verwenden nur Stücke von hausgeschlachteten Jungbullen die mindestens 18 Tage zart gereift wurden. Das Entrecote eignet sich hervorragend für Zwiebelrostbraten oder für zarte STeaks.,,http://www.alber-der-metzger.de/275-thickbox_default/entrecote.jpg,,1,22.95,2,1
10057,298-953,Rinderlende (Fleisch Verpackungseinheit: 2000 Gramm Stück),"In bayern nennt mans Rinderlende, bezeichnet das Stück zwischen Entrecot und Roastbeef. Bei uns vom hausgeschlachteten Jungbullen geschnitten und mindesten 18 Tage zart gereift. Besonders beliebt für zarte Steaks oder als Pfefferrostbraten.",,http://www.alber-der-metzger.de/276-thickbox_default/rinderlende.jpg,,1,41.99,2,1
10054,298-950,Rinderlende (Fleisch Verpackungseinheit: 5 Steaks a 250 g),"In bayern nennt mans Rinderlende, bezeichnet das Stück zwischen Entrecot und Roastbeef. Bei uns vom hausgeschlachteten Jungbullen geschnitten und mindesten 18 Tage zart gereift. Besonders beliebt für zarte Steaks oder als Pfefferrostbraten.",,http://www.alber-der-metzger.de/276-thickbox_default/rinderlende.jpg,,1,28.99,2,1
10051,298-947,Rinderlende (Fleisch Verpackungseinheit: 2 Steaks je 200 Gramm),"In bayern nennt mans Rinderlende, bezeichnet das Stück zwischen Entrecot und Roastbeef. Bei uns vom hausgeschlachteten Jungbullen geschnitten und mindesten 18 Tage zart gereift. Besonders beliebt für zarte Steaks oder als Pfefferrostbraten.",,http://www.alber-der-metzger.de/276-thickbox_default/rinderlende.jpg,,1,9.29,2,1
10055,298-951,Rinderlende (Fleisch Verpackungseinheit: 10 Steaks je 200 Gramm),"In bayern nennt mans Rinderlende, bezeichnet das Stück zwischen Entrecot und Roastbeef. Bei uns vom hausgeschlachteten Jungbullen geschnitten und mindesten 18 Tage zart gereift. Besonders beliebt für zarte Steaks oder als Pfefferrostbraten.",,http://www.alber-der-metzger.de/276-thickbox_default/rinderlende.jpg,,1,46.19,2,1
10052,298-948,Rinderlende (Fleisch Verpackungseinheit: 2 Steaks je 250 Gramm),"In bayern nennt mans Rinderlende, bezeichnet das Stück zwischen Entrecot und Roastbeef. Bei uns vom hausgeschlachteten Jungbullen geschnitten und mindesten 18 Tage zart gereift. Besonders beliebt für zarte Steaks oder als Pfefferrostbraten.",,http://www.alber-der-metzger.de/276-thickbox_default/rinderlende.jpg,,1,11.59,2,1
10056,298-952,Rinderlende (Fleisch Verpackungseinheit: 1000 Gramm am Stück),"In bayern nennt mans Rinderlende, bezeichnet das Stück zwischen Entrecot und Roastbeef. Bei uns vom hausgeschlachteten Jungbullen geschnitten und mindesten 18 Tage zart gereift. Besonders beliebt für zarte Steaks oder als Pfefferrostbraten.",,http://www.alber-der-metzger.de/276-thickbox_default/rinderlende.jpg,,1,21.49,2,1
10053,298-949,Rinderlende (Fleisch Verpackungseinheit: 5 Steaks a 200 g),"In bayern nennt mans Rinderlende, bezeichnet das Stück zwischen Entrecot und Roastbeef. Bei uns vom hausgeschlachteten Jungbullen geschnitten und mindesten 18 Tage zart gereift. Besonders beliebt für zarte Steaks oder als Pfefferrostbraten.",,http://www.alber-der-metzger.de/276-thickbox_default/rinderlende.jpg,,1,23.19,2,1
102662,299-955,Rinderhüftsteak (Fleisch Verpackungseinheit: 5 Steaks a 250 g),"Zart gereifte Steaks aus der Hüfte eines hausgeschlachteten Jungbullen. Besonders zart, da mindestens 18 Tage gereift. Ob als Steak oder als Rostbraten, schmeckt immer.",,http://www.alber-der-metzger.de/404-thickbox_default/rinderhuftsteak.jpg,,1,26.19,2,1
102661,299-954,Rinderhüftsteak (Fleisch Verpackungseinheit: 2 Steaks je 250 Gramm),"Zart gereifte Steaks aus der Hüfte eines hausgeschlachteten Jungbullen. Besonders zart, da mindestens 18 Tage gereift. Ob als Steak oder als Rostbraten, schmeckt immer.",,http://www.alber-der-metzger.de/404-thickbox_default/rinderhuftsteak.jpg,,1,10.49,2,1
10291,300-956,Suppenknochen (Fleisch Verpackungseinheit: 500 Gramm),"Gemischt aus Mark-, Sand und Fleischknochen. Für eine kräftige Brühe.",,http://www.alber-der-metzger.de/359-thickbox_default/suppenknochen.jpg,,1,1.90,2,1
10292,300-957,Suppenknochen (Fleisch Verpackungseinheit: 1000 Gramm),"Gemischt aus Mark-, Sand und Fleischknochen. Für eine kräftige Brühe.",,http://www.alber-der-metzger.de/359-thickbox_default/suppenknochen.jpg,,1,3.70,2,1
10293,300-958,Suppenknochen (Fleisch Verpackungseinheit: 2000 Gramm),"Gemischt aus Mark-, Sand und Fleischknochen. Für eine kräftige Brühe.",,http://www.alber-der-metzger.de/359-thickbox_default/suppenknochen.jpg,,1,5.60,2,1
10373,301-961,Bürgermeisterstück (Fleisch Verpackungseinheit: 1500 Gramm Stück),Das Bürgermeisterstück ist ein Teilstück aus der Keule zwischen Nuss und Hüfte. Es eignet sich Hervorragend für Tellerfleisch. Die Reifezeit für Kochfleisch sollte nicht zu lange sein. Deshalb reifen wir das Bürgermeisterstück nur zwischen 8 und 12 Tagen. Also am besten gleich in den Topf und genießen.,,http://www.alber-der-metzger.de/279-thickbox_default/burgermeisterstuck.jpg,,1,28.29,2,1
10371,301-959,Bürgermeisterstück (Fleisch Verpackungseinheit: 500 Gramm am Stück),Das Bürgermeisterstück ist ein Teilstück aus der Keule zwischen Nuss und Hüfte. Es eignet sich Hervorragend für Tellerfleisch. Die Reifezeit für Kochfleisch sollte nicht zu lange sein. Deshalb reifen wir das Bürgermeisterstück nur zwischen 8 und 12 Tagen. Also am besten gleich in den Topf und genießen.,,http://www.alber-der-metzger.de/279-thickbox_default/burgermeisterstuck.jpg,,1,9.49,2,1
10372,301-960,Bürgermeisterstück (Fleisch Verpackungseinheit: 1000 Gramm am Stück),Das Bürgermeisterstück ist ein Teilstück aus der Keule zwischen Nuss und Hüfte. Es eignet sich Hervorragend für Tellerfleisch. Die Reifezeit für Kochfleisch sollte nicht zu lange sein. Deshalb reifen wir das Bürgermeisterstück nur zwischen 8 und 12 Tagen. Also am besten gleich in den Topf und genießen.,,http://www.alber-der-metzger.de/279-thickbox_default/burgermeisterstuck.jpg,,1,18.89,2,1
10383,302-964,Zwerchrippe (Fleisch Verpackungseinheit: 2000 Gramm),"Zwerchrippe, Querrippe, Knochendünnung, viele Namen, gemeint ist immer das gleiche Suppenfleisch  mit Knochen. Vom hausgeschlachteten Jungbullen. Ideal für eine kräftige Brühe.",,http://www.alber-der-metzger.de/360-thickbox_default/zwerchrippe.jpg,,1,17.85,2,1
10381,302-962,Zwerchrippe (Fleisch Verpackungseinheit: 500 Gramm),"Zwerchrippe, Querrippe, Knochendünnung, viele Namen, gemeint ist immer das gleiche Suppenfleisch  mit Knochen. Vom hausgeschlachteten Jungbullen. Ideal für eine kräftige Brühe.",,http://www.alber-der-metzger.de/360-thickbox_default/zwerchrippe.jpg,,1,4.49,2,1
10382,302-963,Zwerchrippe (Fleisch Verpackungseinheit: 1000 Gramm),"Zwerchrippe, Querrippe, Knochendünnung, viele Namen, gemeint ist immer das gleiche Suppenfleisch  mit Knochen. Vom hausgeschlachteten Jungbullen. Ideal für eine kräftige Brühe.",,http://www.alber-der-metzger.de/360-thickbox_default/zwerchrippe.jpg,,1,8.95,2,1
10222,303-966,Ochsenschwanz (Fleisch Verpackungseinheit: 1000 Gramm),Frischer Ochsenschwanz von hausgeschlachteten Rindern. Für eine kräftige Ochsenschwanzsuppe.,,http://www.alber-der-metzger.de/281-thickbox_default/ochsenschwanz.jpg,,1,9.49,2,1
10221,303-965,Ochsenschwanz (Fleisch Verpackungseinheit: 500 Gramm),Frischer Ochsenschwanz von hausgeschlachteten Rindern. Für eine kräftige Ochsenschwanzsuppe.,,http://www.alber-der-metzger.de/281-thickbox_default/ochsenschwanz.jpg,,1,4.79,2,1
10243,304-969,Rinderbrust (Fleisch Verpackungseinheit: 2000 Gramm Stück),Die Rinderbrust vom hausgeschlachteten Jungbullen wird von unseren Metzgern besonders mager zupariert. Ideal für Tellerfleisch oder Brisket.,,http://www.alber-der-metzger.de/282-thickbox_default/rinderbrust.jpg,,1,25.49,2,1
10241,304-967,Rinderbrust (Fleisch Verpackungseinheit: 500 Gramm am Stück),Die Rinderbrust vom hausgeschlachteten Jungbullen wird von unseren Metzgern besonders mager zupariert. Ideal für Tellerfleisch oder Brisket.,,http://www.alber-der-metzger.de/282-thickbox_default/rinderbrust.jpg,,1,6.49,2,1
10242,304-968,Rinderbrust (Fleisch Verpackungseinheit: 1000 Gramm am Stück),Die Rinderbrust vom hausgeschlachteten Jungbullen wird von unseren Metzgern besonders mager zupariert. Ideal für Tellerfleisch oder Brisket.,,http://www.alber-der-metzger.de/282-thickbox_default/rinderbrust.jpg,,1,12.79,2,1
100993,305-972,Rinderschulter flach (Fleisch Verpackungseinheit: 2000 Gramm Stück),"Die Flache Schulter sitzt unter dem Schulterblatt. Heist daher auch Blattschulter oder Schaufelstück. Sie eignet sich bestens für Tellerfleisch, beim Kochen zieht die Sehne in der Mitte Wasser und wird weich. Viele schwören auch bei Schmorbraten auf die flache Schulter. Beim Amerikanischen Zuschnitt entfernt man die Mittelsehen und nennt das Stück Flat Iron.",,http://www.alber-der-metzger.de/405-thickbox_default/rinderschulter-flach.jpg,,1,31.59,2,1
